gvkey,datadate,conm,ipodate,rdq,datacqtr,datafqtr,cusip,cik,TICKER,sic,addzip,exchg,fic,icaptq,atq,ltq,saleq,revtq,cogsq,xsgaq,oibdpq,oiadpq,ibq,txditcq,txdbq,itccy,oancfy,ivncfy,fincfy,sstky,prstkcy,dltisy,dltry,actq,lctq,invtq,dlcq,dlttq,mibq,mibtq,cheq,rectq,seqq,ceqq,niq,dpcy,dpq,wcapchy,capxy,sppey,xintq,ppentq,loq,xrdq,pstkrq,pstkq,cshoq,prccq,itccq,oancfq,ivncfq,fincfq,sstkq,prstkcq,dltisq,dltrq,dpcq,wcapchq,capxq,sppeq
6066,1991/12/31,INTL BUSINESS MACHINES CORP,,1992/1/17,1991.75,1991.75,459200101,51143,IBM,7370,10504,11,USA,49910.0,92473.0,55794.0,21968.0,21968.0,10051.0,8389.0,3528.0,2301.0,-1457.0,1927.0,,,6725.0,-7686.0,1368.0,67.0,196.0,5776.0,4184.0,40969.0,33951.0,9844.0,13716.0,13231.0,,,5151.0,24317.0,36679.0,36679.0,-1457.0,6780.0,1227.0,,6497.0,645.0,448.0,27578.0,6685.0,1868.0,0.0,0.0,571.018,89.0,,3438.0,-2401.0,-746.0,,139.0,1559.0,1682.0,2256.0,,2191.0,
1690,1991/3/31,APPLE INC,1980/12/12,1991/4/15,1991.0,1991.25,37833100,320193,AAPL,3663,95014,14,USA,1814.378,3422.176,1607.7979999999998,1597.6779999999999,1597.6779999999999,772.709,592.526,232.44299999999998,186.545,131.149,611.631,,,208.766,312.83099999999996,-21.945999999999998,,67.47800000000001,0.0,0.0,2812.86,996.1669999999999,620.942,5.997999999999999,0.0,0.0,0.0,1041.2939999999999,790.932,1814.378,1814.378,131.149,93.029,45.898,,113.197,,,435.9,0.0,146.45,0.0,0.0,118.956,68.0,,-18.118,21.084,132.064,,5.59,0.0,0.0,45.898,,39.031,
4839,1991/3/31,FORD MOTOR CO,,1991/4/30,1991.0,1991.0,345370860,37996,F,3711,48126,11,USA,113925.461,167645.0,146254.60199999998,21341.0,21341.0,18693.398,,2647.6020000000003,1187.1019999999999,-884.4,2770.1,,,1462.2,1495.6,-1951.1,0.0,0.0,5520.598000000001,3638.9,,,6646.398,,92535.06300000001,,,9022.296999999999,103832.0,21390.397999999997,21390.395,-884.4,,1460.5,,1401.1,0.0,2430.5,21523.897999999997,13701.598,,0.0,0.0,473.1,32.375,,1462.2,1495.6,-1951.1,0.0,0.0,5520.598000000001,3638.9,,,1401.1,0.0
6066,1991/3/31,INTL BUSINESS MACHINES CORP,,1991/4/12,1991.0,1991.0,459200101,51143,IBM,7370,10504,11,USA,51326.0,83925.0,44730.0,13587.0,13587.0,5081.0,6199.0,2307.0,1049.0,556.0,3512.0,,,1762.0,-1966.0,1566.0,100.0,,2224.0,471.0,37658.0,23023.0,10056.0,8787.0,12131.0,,,6828.0,18719.0,39195.0,39195.0,-1707.0,1548.0,1258.0,,1407.0,,322.0,26009.0,6064.0,1500.0,0.0,0.0,572.63,113.875,,1762.0,-1966.0,1566.0,100.0,,2224.0,471.0,1548.0,,1407.0,
1690,1991/6/30,APPLE INC,1980/12/12,1991/7/17,1991.25,1991.5,37833100,320193,AAPL,3663,95014,14,USA,1666.3470000000002,3455.461,1789.114,1528.604,1528.604,774.92,565.048,188.636,135.202,-53.055,502.30300000000005,,,73.252,288.868,36.944,,175.114,0.0,0.0,2828.3340000000003,1286.8110000000001,733.347,156.327,0.0,0.0,0.0,889.7439999999999,767.095,1666.3470000000002,1666.3470000000002,-53.055,146.463,53.434,,166.72400000000002,,,445.13599999999997,0.0,151.628,0.0,0.0,117.49,41.5,,-135.514,-23.963,58.89,,107.63600000000001,0.0,0.0,53.434,,53.527,
4839,1991/6/30,FORD MOTOR CO,,1991/7/25,1991.25,1991.25,345370860,37996,F,3711,48126,11,USA,111670.086,166630.0,146050.60199999998,23846.699,23846.699,20586.598,,3260.1020000000003,1869.3010000000002,-323.5,2708.0,,,4149.5,-433.5,-3247.5,0.0,0.0,10719.0,7623.5,,,5605.598000000001,,91090.68800000001,,,9263.199,106576.0,20579.398,20579.395,-323.5,,1390.8,,2637.9,,2270.9,21062.699,14116.398000000001,,0.0,0.0,473.4,36.0,,2687.3,-1929.1,-1296.4,0.0,0.0,5198.402,3984.6,,,1236.8,
6066,1991/6/30,INTL BUSINESS MACHINES CORP,,1991/7/19,1991.25,1991.25,459200101,51143,IBM,7370,10504,11,USA,49956.0,81572.0,43607.0,14764.0,14764.0,6016.0,6996.0,1752.0,585.0,126.0,3280.0,,,2453.0,-3620.0,1032.0,19.0,,3349.0,1532.0,35516.0,22285.0,10157.0,8764.0,11991.0,,,4700.0,18391.0,37965.0,37965.0,126.0,3037.0,1167.0,,2847.0,,305.0,25936.0,6051.0,1655.0,0.0,0.0,572.138,97.125,,691.0,-1654.0,-534.0,-81.0,,1125.0,1061.0,1489.0,,1440.0,
1690,1991/9/30,APPLE INC,1980/12/12,1991/10/21,1991.5,1991.75,37833100,320193,AAPL,3663,95014,14,USA,1766.6760000000002,3493.597,1726.921,1507.0610000000001,1507.0610000000001,794.325,533.513,179.22299999999998,121.25299999999999,81.238,509.87,,,128.671,58.324,42.47,,184.67700000000002,0.0,0.0,2863.61,1217.0510000000002,671.655,148.566,0.0,0.0,0.0,892.7189999999999,907.159,1766.6760000000002,1766.6760000000002,81.238,204.433,57.97,,218.34799999999998,,,447.978,0.0,144.903,0.0,0.0,118.38600000000001,49.5,,55.419,-230.544,5.526,,9.562999999999999,0.0,0.0,57.97,,51.623999999999995,
4839,1991/9/30,FORD MOTOR CO,,1991/10/23,1991.5,1991.5,345370860,37996,F,3711,48126,11,USA,115146.44900000001,171058.0,150614.301,21116.699,21116.699,18123.098,,2993.6020000000003,1576.001,-574.4,2732.0,,,5604.598000000001,-4302.2970000000005,-1532.3,0.0,0.0,17665.098,11845.796999999999,,,6276.598000000001,,94702.75,,,10567.5,108763.0,20443.699,20443.699,-574.4,,1417.6,,4178.6990000000005,,2249.7,21412.597999999998,14680.5,,0.0,0.0,480.8,30.0,,1455.098,-3868.797,1715.2,0.0,0.0,6946.098000000001,4222.2970000000005,,,1540.799,
6066,1991/9/30,INTL BUSINESS MACHINES CORP,,1991/10/15,1991.5,1991.5,459200101,51143,IBM,7370,10504,11,USA,50826.0,87324.0,49133.0,14447.0,14447.0,6153.0,6435.0,1859.0,739.0,177.0,3265.0,,,3287.0,-5285.0,2114.0,,57.0,4217.0,2502.0,37851.0,26914.0,11222.0,13688.0,12635.0,,,4562.0,19482.0,38191.0,38191.0,177.0,4524.0,1120.0,,4306.0,,348.0,26884.0,6319.0,1621.0,0.0,0.0,571.609,103.625,,834.0,-1665.0,1082.0,,,868.0,970.0,1487.0,,1459.0,
1690,1992/12/31,APPLE INC,1980/12/12,1993/1/15,1992.75,1993.0,37833100,320193,AAPL,3663,95014,14,USA,2282.798,4494.605,2211.8070000000002,2000.2920000000001,2000.2920000000001,1149.9660000000001,570.14,280.186,240.785,161.341,673.992,,,78.807,64.691,-57.613,,65.775,0.0,0.0,3703.323,1537.819,596.613,190.58700000000002,0.0,0.0,0.0,1445.866,1198.738,2282.798,2282.798,161.341,39.400999999999996,39.400999999999996,,44.288999999999994,0.0,,639.3330000000001,0.0,160.282,0.0,0.0,117.84100000000001,59.75,,78.807,64.691,-57.613,,65.775,0.0,0.0,39.400999999999996,,44.288999999999994,0.0
4839,1992/12/31,FORD MOTOR CO,,1993/2/10,1992.75,1992.75,345370860,37996,F,3711,48126,11,USA,65416.195999999996,180545.0,164565.202,25407.297000000002,25407.297000000002,23139.5,,2267.797,474.097,-839.8,2949.3,,,11515.698999999999,-12810.0,115.8,1325.0,0.0,15246.598,14719.598,,,5451.297,49068.0,49436.398,1226.9,1226.9,12217.0,110395.0,14752.898000000001,14752.796999999999,-839.8,6755.6990000000005,1793.7,,5789.5,262.7,1835.5,22160.0,27691.597999999998,4332.0,0.0,0.1,489.5,42.875,,2858.0,-6292.401999999999,4098.4,1325.0,0.0,6124.598000000001,4343.8009999999995,,,1787.7,4.0
6066,1992/12/31,INTL BUSINESS MACHINES CORP,,1993/1/19,1992.75,1992.75,459200101,51143,IBM,7370,10504,11,USA,40477.0,86705.0,59081.0,19560.0,19560.0,10701.0,7221.0,1638.0,458.0,-5463.0,2030.0,,,6274.0,-5878.0,654.0,,90.0,10045.0,10735.0,39692.0,36737.0,8385.0,16467.0,12853.0,,,5649.0,21604.0,27624.0,27624.0,-5463.0,6259.0,1180.0,,4751.0,633.0,364.0,21595.0,7461.0,1821.0,0.0,0.0,571.436,50.375,,2985.0,-2225.0,32.0,,-27.0,4682.0,5764.0,-939.0,,1915.0,
1690,1992/3/31,APPLE INC,1980/12/12,1992/4/16,1992.0,1992.25,37833100,320193,AAPL,3663,95014,14,USA,2086.95,3940.8740000000003,1853.924,1716.025,1716.025,910.2280000000001,545.124,260.673,210.405,135.078,602.995,,,595.566,-441.436,8.566,,71.97,0.0,0.0,3256.9429999999998,1250.9289999999999,542.538,136.262,0.0,0.0,0.0,1335.855,873.319,2086.95,2086.95,135.078,100.029,50.268,,93.56299999999999,,,457.908,0.0,135.915,0.0,0.0,120.164,58.25,,289.855,-180.40099999999998,127.27600000000001,,51.667,0.0,0.0,50.268,,41.913999999999994,
4839,1992/3/31,FORD MOTOR CO,,1992/4/29,1992.0,1992.0,345370860,37996,F,3711,48126,11,USA,118190.54699999999,174281.0,151935.203,24558.0,24558.0,20351.0,,4207.0,2561.0,223.0,2887.7,,,4901.5,-1654.5,-1839.6,0.0,0.0,4087.5,4211.5,,,6151.6990000000005,,95844.75,,,14224.098,109143.0,22345.797000000002,22345.797000000002,-6660.1990000000005,,1646.0,,1253.9,,2160.0,21927.297000000002,15190.898000000001,,0.0,0.0,485.4,38.375,,4901.5,-1654.5,-1839.6,0.0,0.0,4087.5,4211.5,,,1253.9,
6066,1992/3/31,INTL BUSINESS MACHINES CORP,,1992/4/14,1992.0,1992.0,459200101,51143,IBM,7370,10504,11,USA,48465.0,88162.0,52588.0,14037.0,14037.0,5739.0,5965.0,2333.0,1168.0,642.0,2078.0,,,2117.0,-1179.0,112.0,,51.0,1056.0,1089.0,38439.0,31083.0,10197.0,13976.0,12891.0,,,5896.0,20273.0,35574.0,35574.0,2542.0,1491.0,1165.0,,1009.0,,349.0,26637.0,6536.0,1430.0,0.0,0.0,570.725,83.5,,2117.0,-1179.0,112.0,,51.0,1056.0,1089.0,1491.0,,1009.0,
1690,1992/6/30,APPLE INC,1980/12/12,1992/7/20,1992.25,1992.5,37833100,320193,AAPL,3663,95014,14,USA,2121.395,4121.152,1999.757,1740.171,1740.171,911.717,570.266,258.188,201.06099999999998,131.665,642.054,,,862.6460000000001,-681.596,-53.898999999999994,,175.205,0.0,0.0,3423.152,1357.707,535.803,180.204,0.0,0.0,0.0,1475.5629999999999,956.6289999999999,2121.395,2121.395,131.665,157.156,57.126999999999995,,151.039,,,467.901,0.0,156.609,0.0,0.0,118.586,48.0,,267.08,-240.16,-62.465,,103.235,0.0,0.0,57.126999999999995,,57.476000000000006,
4839,1992/6/30,FORD MOTOR CO,,1992/7/29,1992.25,1992.25,345370860,37996,F,3711,48126,11,USA,119074.661,179100.0,155822.402,26842.0,26842.0,22319.0,,4523.0,2821.0,387.0,3632.2,,,9078.296999999999,-7004.0,-2568.8,0.0,0.0,6833.898,8716.898000000001,,,5939.598000000001,,95797.06300000001,,,13526.598,113433.0,23277.597999999998,23277.597999999998,387.0,,1702.0,,2502.1,,2015.0,22644.897999999997,17836.5,,0.0,0.0,486.4,45.875,,4176.7970000000005,-5349.5,-729.2,0.0,0.0,2746.3979999999997,4505.398,,,1248.2,
6066,1992/6/30,INTL BUSINESS MACHINES CORP,,1992/7/17,1992.25,1992.25,459200101,51143,IBM,7370,10504,11,USA,50293.0,89052.0,52500.0,16224.0,16224.0,7060.0,6474.0,2690.0,1389.0,734.0,2236.0,,,2979.0,-2634.0,-807.0,,48.0,3663.0,3170.0,38149.0,29601.0,10594.0,13565.0,13741.0,,,4098.0,21185.0,36552.0,36552.0,734.0,3169.0,1301.0,,2092.0,,312.0,26970.0,6922.0,1557.0,0.0,0.0,571.117,97.875,,862.0,-1455.0,-919.0,,-3.0,2607.0,2081.0,1678.0,,1083.0,
1690,1992/9/30,APPLE INC,1980/12/12,1992/10/16,1992.5,1992.75,37833100,320193,AAPL,3663,95014,14,USA,2187.37,4223.691,2036.3210000000001,1767.734,1767.734,952.64,623.38,191.71400000000003,131.688,97.61200000000001,610.803,,,883.7460000000001,-912.6339999999999,-76.702,,212.625,0.0,0.0,3558.3940000000002,1425.52,580.097,184.46099999999998,0.0,0.0,0.0,1435.5,1087.185,2187.37,2187.37,97.61200000000001,217.18200000000002,60.026,,194.85299999999998,,,462.221,0.0,178.546,0.0,0.0,118.479,45.125,,21.1,-231.03799999999998,-22.803,,37.42,0.0,0.0,60.026,,43.81399999999999,
4839,1992/9/30,FORD MOTOR CO,,1992/10/28,1992.5,1992.5,345370860,37996,F,3711,48126,11,USA,119223.985,176802.0,153783.703,23325.0,23325.0,20446.0,,2879.0,1265.0,-272.0,3888.8,,,8657.699,-6517.598000000001,-3982.6,0.0,0.0,9122.0,10375.796999999999,,,6462.098000000001,,96205.68800000001,,,11395.598,109747.0,23018.297000000002,23018.297000000002,-272.0,,1614.0,,4001.8,258.7,1906.0,22830.199,16168.598,,0.0,0.0,487.8,39.5,,-420.598,486.402,-1413.8,0.0,0.0,2288.1020000000003,1658.899,,,1499.7,
6066,1992/9/30,INTL BUSINESS MACHINES CORP,,1992/10/15,1992.5,1992.5,459200101,51143,IBM,7370,10504,11,USA,49984.0,91017.0,55584.0,14702.0,14702.0,6776.0,6388.0,1538.0,391.0,-2778.0,2607.0,,,3289.0,-3653.0,622.0,,117.0,5363.0,4971.0,40140.0,31215.0,10861.0,15504.0,14551.0,,,4660.0,20005.0,35433.0,35433.0,-2778.0,7198.0,1147.0,,2836.0,,335.0,25263.0,7211.0,1714.0,0.0,0.0,570.582,80.75,,310.0,-1019.0,1429.0,,69.0,1700.0,1801.0,4029.0,,744.0,
1690,1993/12/31,APPLE INC,1980/12/12,1994/1/21,1993.75,1994.0,37833100,320193,AAPL,3663,95014,14,USA,2053.259,5042.438,2989.179,2468.854,2468.854,1834.224,527.317,107.31299999999999,64.707,40.018,661.02,,,367.431,7.999,-79.455,,0.0,0.0,0.0,4208.004,2328.161,1338.6370000000002,752.257,0.0,0.0,0.0,1122.775,1247.954,2053.259,2053.259,40.018,42.606,42.606,,23.564,,,642.336,0.0,152.612,0.0,0.0,116.495,29.25,,367.431,7.999,-79.455,,0.0,0.0,0.0,42.606,,23.564,
4839,1993/12/31,FORD MOTOR CO,,1994/2/10,1993.75,1993.75,345370860,37996,F,3711,48126,11,USA,72177.0,198938.0,181745.0,27768.0,27768.0,23036.0,,4732.0,2757.0,719.0,3376.0,,,14007.0,-23457.0,10944.0,394.0,0.0,22552.0,14167.0,,,5538.0,56992.0,54984.0,1619.0,1619.0,12307.0,122671.0,15574.0,15574.0,719.0,7468.0,1975.0,,6814.0,884.0,1780.0,23059.0,32243.0,5021.0,0.0,0.0,499.0,64.5,,2396.0,-5577.0,4796.0,394.0,0.0,4852.0,3618.0,,,2036.0,155.0
6066,1993/12/31,INTL BUSINESS MACHINES CORP,,1994/1/25,1993.75,1993.75,459200101,51143,IBM,7370,10504,11,USA,34983.0,81113.0,61375.0,19396.0,19396.0,10950.0,6914.0,1532.0,496.0,382.0,1803.0,,,8327.0,-4202.0,-1914.0,1213.0,,11794.0,8741.0,39202.0,33150.0,7565.0,12097.0,15245.0,,,7133.0,19412.0,19738.0,18647.0,382.0,6661.0,1036.0,,3154.0,793.0,300.0,17521.0,11177.0,1454.0,0.0,1091.0,581.386,56.5,,5974.0,-1760.0,-3258.0,122.0,,2712.0,2725.0,1666.0,,1492.0,
1690,1993/3/31,APPLE INC,1980/12/12,1993/4/19,1993.0,1993.25,37833100,320193,AAPL,3663,95014,14,USA,2286.21,4470.085999999999,2183.876,1973.894,1973.894,1170.289,591.697,211.908,169.06599999999997,110.9,714.375,,,25.963,332.77,-296.665,,199.62400000000002,0.0,0.0,3654.637,1469.503,876.7560000000001,59.92100000000001,0.0,0.0,0.0,1079.377,1285.743,2286.21,2286.21,110.9,82.243,42.842,,92.78200000000001,0.0,,650.313,0.0,166.007,0.0,0.0,116.595,51.5,,-52.843999999999994,268.079,-239.05200000000002,,133.849,0.0,0.0,42.842,,48.493,0.0
4839,1993/3/31,FORD MOTOR CO,,1993/4/28,1993.0,1993.0,345370860,37996,F,3711,48126,11,USA,116128.0,186533.0,171275.0,26763.0,26763.0,22155.0,,4608.0,2790.0,572.0,3049.0,,,4664.0,-4229.0,1795.0,0.0,0.0,6042.0,2795.0,,,5872.0,,100870.0,,,13414.0,113922.0,15258.0,15258.0,572.0,,1818.0,,1289.0,0.0,1856.0,22279.0,30269.0,,0.0,0.0,491.4,52.0,,4664.0,-4229.0,1795.0,0.0,0.0,6042.0,2795.0,,,1289.0,0.0
6066,1993/3/31,INTL BUSINESS MACHINES CORP,,1993/4/20,1993.0,1993.0,459200101,51143,IBM,7370,10504,11,USA,39621.0,85713.0,58494.0,13058.0,13058.0,6508.0,5432.0,1118.0,-270.0,-285.0,2206.0,,,1366.0,-300.0,-201.0,,98.0,1885.0,1351.0,39746.0,36366.0,8219.0,17401.0,12402.0,,,5826.0,20131.0,27219.0,27219.0,-399.0,1827.0,1388.0,,401.0,,305.0,21028.0,7520.0,1356.0,0.0,0.0,569.821,50.875,,1366.0,-300.0,-201.0,,98.0,1885.0,1351.0,1827.0,,401.0,
1690,1993/6/30,APPLE INC,1980/12/12,1993/7/16,1993.25,1993.5,37833100,320193,AAPL,3663,95014,14,USA,2020.469,4767.98,2747.511,1861.979,1861.979,1214.5819999999999,591.814,55.583,14.19,-188.31599999999997,650.268,,,-261.964,280.137,-123.546,,273.45799999999997,0.0,0.0,3920.3709999999996,2097.246,1238.6580000000001,308.17900000000003,0.0,0.0,0.0,856.811,1265.359,2020.469,2020.469,-188.31599999999997,123.63600000000001,41.393,,165.407,0.0,,659.52,0.0,174.169,0.0,0.0,115.61399999999999,39.5,,-287.927,-52.633,173.11900000000003,,73.834,0.0,0.0,41.393,,72.625,0.0
4839,1993/6/30,FORD MOTOR CO,,1993/7/28,1993.25,1993.25,345370860,37996,F,3711,48126,11,USA,120971.0,191868.0,176185.0,29419.0,29419.0,24530.0,,4889.0,3042.0,775.0,3025.0,,,9007.0,-12557.0,5738.0,0.0,0.0,12436.0,6713.0,,,5298.0,,105288.0,,,13153.0,120090.0,15683.0,15683.0,775.0,,1847.0,,2946.0,0.0,1813.0,22514.0,31484.0,,0.0,0.0,492.4,52.25,,4343.0,-8328.0,3943.0,0.0,0.0,6394.0,3918.0,,,1657.0,0.0
6066,1993/6/30,INTL BUSINESS MACHINES CORP,,1993/7/28,1993.25,1993.25,459200101,51143,IBM,7370,10504,11,USA,34375.0,86141.0,66329.0,15519.0,15519.0,8472.0,5863.0,1184.0,111.0,-8036.0,2132.0,,,1395.0,-1578.0,1944.0,1091.0,63.0,6272.0,3599.0,40865.0,37794.0,8261.0,17154.0,14563.0,,,6771.0,20167.0,19812.0,19812.0,-8036.0,3342.0,1073.0,,1270.0,,322.0,19515.0,11840.0,1376.0,0.0,0.0,571.045,49.375,,29.0,-1278.0,2145.0,,-35.0,4387.0,2248.0,1515.0,,869.0,
1690,1993/9/30,APPLE INC,1980/12/12,1993/10/15,1993.5,1993.75,37833100,320193,AAPL,3663,95014,14,USA,2026.378,5171.41,3145.032,2140.7889999999998,2140.7889999999998,1547.884,543.275,49.63,7.153,2.6639999999999997,629.832,,,-661.837,492.76599999999996,346.92699999999996,,273.454,0.0,0.0,4338.352,2515.202,1506.638,823.182,0.0,0.0,0.0,892.303,1381.9460000000001,2026.378,2026.378,2.6639999999999997,166.113,42.477,,213.118,0.0,,659.546,0.0,164.106,0.0,0.0,116.147,23.375,,-399.87300000000005,212.62900000000002,470.473,,-0.004,0.0,0.0,42.477,,47.711000000000006,0.0
4839,1993/9/30,FORD MOTOR CO,,1993/10/27,1993.5,1993.5,345370860,37996,F,3711,48126,11,USA,123214.0,195297.0,179470.0,24498.0,24498.0,20499.0,,3999.0,2171.0,463.0,3390.0,,,11611.0,-17880.0,6148.0,0.0,0.0,17700.0,10549.0,,,5565.0,,107387.0,,,12775.0,120908.0,15827.0,15827.0,463.0,,1828.0,,4778.0,729.0,1840.0,22743.0,33217.0,,0.0,0.0,497.4,55.25,,2604.0,-5323.0,410.0,0.0,0.0,5264.0,3836.0,,,1832.0,729.0
6066,1993/9/30,INTL BUSINESS MACHINES CORP,,1993/10/26,1993.5,1993.5,459200101,51143,IBM,7370,10504,11,USA,35490.0,84217.0,64114.0,14743.0,14743.0,7928.0,5631.0,1184.0,-29.0,-48.0,2064.0,,,2353.0,-2442.0,1344.0,1091.0,13.0,9082.0,6016.0,40252.0,34799.0,8657.0,16154.0,15387.0,,,6174.0,20085.0,20103.0,20103.0,-48.0,4995.0,1213.0,,1662.0,,346.0,18773.0,11864.0,1372.0,0.0,0.0,578.418,42.0,,958.0,-864.0,-600.0,0.0,-50.0,2810.0,2417.0,1653.0,,392.0,
1690,1994/12/31,APPLE INC,1980/12/12,1995/1/19,1994.75,1995.0,37833100,320193,AAPL,3663,95014,14,USA,2866.0,5533.0,2971.0,2832.0,2832.0,1980.0,547.0,305.0,267.0,188.0,732.0,,,453.0,-419.0,-89.0,,0.0,0.0,1.0,4718.0,1935.0,1084.0,209.0,304.0,0.0,0.0,1587.0,1599.0,2562.0,2562.0,188.0,38.0,38.0,,22.0,0.0,7.0,661.0,0.0,132.0,0.0,0.0,119.89,39.0,,453.0,-419.0,-89.0,,0.0,0.0,1.0,38.0,,22.0,0.0
4839,1994/12/31,FORD MOTOR CO,,1995/2/2,1994.75,1994.75,345370860,37996,F,3711,48126,11,USA,88859.0,219354.0,195702.0,33643.0,33643.0,26961.0,,6682.0,4068.0,1569.0,3906.0,,,16629.0,-36766.0,17572.0,715.0,145.0,22043.0,14163.0,,,6487.0,65764.0,65207.0,1993.0,1993.0,13822.0,133581.0,21659.0,21659.0,1569.0,9336.0,2614.0,,9470.0,,2175.0,27048.0,33148.0,5214.0,0.0,0.0,1023.0,27.875,,1843.0,-10071.0,5260.0,340.0,145.0,6620.0,3860.0,,,2379.0,
6066,1994/12/31,INTL BUSINESS MACHINES CORP,,1995/1/23,1994.75,1994.75,459200101,51143,IBM,7370,10504,11,USA,35961.0,81091.0,57678.0,19896.0,19896.0,10836.0,6065.0,2995.0,2021.0,1231.0,1881.0,,,11793.0,-3426.0,-6412.0,318.0,10.0,5335.0,9445.0,41338.0,29226.0,6334.0,9570.0,12548.0,,,10554.0,21533.0,23413.0,22332.0,1231.0,6295.0,974.0,,3078.0,900.0,217.0,16664.0,14023.0,1118.0,0.0,1081.0,587.71,73.5,,3427.0,-2675.0,-2253.0,26.0,10.0,1020.0,2554.0,1468.0,,2031.0,
1690,1994/3/31,APPLE INC,1980/12/12,1994/4/25,1994.0,1994.25,37833100,320193,AAPL,3663,95014,14,USA,2414.024,5285.883000000001,3176.7940000000003,2076.7,2076.7,1539.582,464.329,72.789,34.735,17.404,699.7919999999999,,,352.68800000000005,71.943,-14.427,,0.0,297.819,,4421.793,2172.07,1286.6480000000001,490.663,304.935,0.0,0.0,1105.989,1343.192,2109.089,2109.089,17.404,80.66,38.054,,99.38600000000001,,,676.7180000000001,0.0,134.142,0.0,0.0,118.14,33.25,,-14.743,63.943999999999996,65.028,,0.0,297.819,,38.054,,75.822,
4839,1994/3/31,FORD MOTOR CO,,1994/5/2,1994.0,1994.0,345370860,37996,F,3711,48126,11,USA,133848.0,198433.0,181800.0,30402.0,30402.0,24556.0,,5846.0,3820.0,904.0,3573.0,,,4157.0,-9285.0,4177.0,84.0,0.0,6051.0,3826.0,,,5976.0,,117215.0,,,13190.0,121918.0,16633.0,16633.0,904.0,,2026.0,,1700.0,0.0,1774.0,23692.0,35502.0,,0.0,0.0,501.0,58.75,,4157.0,-9285.0,4177.0,84.0,0.0,6051.0,3826.0,,,1700.0,0.0
6066,1994/3/31,INTL BUSINESS MACHINES CORP,,1994/4/21,1994.0,1994.0,459200101,51143,IBM,7370,10504,11,USA,35511.0,79872.0,59298.0,13373.0,13373.0,7340.0,4249.0,1784.0,691.0,392.0,1825.0,,,2079.0,1207.0,-943.0,82.0,0.0,1808.0,3072.0,39165.0,31376.0,7390.0,11942.0,14937.0,,,8951.0,17915.0,20574.0,19483.0,392.0,1826.0,1093.0,,503.0,,414.0,17277.0,11160.0,1100.0,0.0,1091.0,583.126,54.625,,2079.0,1207.0,-943.0,82.0,0.0,1808.0,3072.0,1826.0,,503.0,
1690,1994/6/30,APPLE INC,1980/12/12,1994/7/22,1994.25,1994.5,37833100,320193,AAPL,3663,95014,14,USA,2549.93,5123.41,2878.295,2149.908,2149.908,1534.358,468.306,147.244,105.566,138.101,655.995,,,494.957,-29.521,-0.154,,0.0,297.699,,4259.988,1917.487,1197.06,515.6080000000001,304.815,0.0,0.0,1228.2939999999999,1277.083,2245.115,2245.115,138.101,122.338,41.678000000000004,,123.375,,,664.982,0.0,135.439,0.0,0.0,118.333,26.5,,142.269,-101.464,14.273,,0.0,-0.12,,41.678000000000004,,23.989,
4839,1994/6/30,FORD MOTOR CO,,1994/7/29,1994.25,1994.25,345370860,37996,F,3711,48126,11,USA,141997.0,210079.0,191657.0,33772.0,33772.0,26895.0,,6877.0,4534.0,1711.0,3761.0,,,11567.0,-19545.0,10117.0,294.0,0.0,11362.0,7197.0,,,5704.0,,123575.0,,,16107.0,124517.0,18422.0,18422.0,1711.0,,2343.0,,4735.0,,1831.0,24678.0,36737.0,,0.0,0.0,504.5,59.0,,7410.0,-10260.0,5940.0,210.0,0.0,5311.0,3371.0,,,3035.0,
6066,1994/6/30,INTL BUSINESS MACHINES CORP,,1994/7/21,1994.25,1994.25,459200101,51143,IBM,7370,10504,11,USA,36460.0,78601.0,57033.0,15351.0,15351.0,8194.0,5027.0,2130.0,1077.0,688.0,1854.0,,,4446.0,245.0,-3004.0,168.0,0.0,3554.0,5943.0,38895.0,28625.0,7152.0,10357.0,14892.0,,,8571.0,18838.0,21568.0,20477.0,688.0,3335.0,1053.0,,747.0,,363.0,16736.0,11662.0,1092.0,0.0,1091.0,584.863,58.75,,2367.0,-962.0,-2061.0,86.0,0.0,1746.0,2871.0,1509.0,,244.0,
1690,1994/9/30,APPLE INC,1980/12/12,1994/10/17,1994.5,1994.75,37833100,320193,AAPL,3663,95014,14,USA,2687.7729999999997,5302.741999999999,2919.441,2493.286,2493.286,1768.793,488.462,236.03099999999998,190.41099999999997,114.655,670.668,,,736.995,-1.8019999999999998,-208.118,82.081,0.0,297.355,0.0,4476.4490000000005,1944.305,1088.434,292.2,304.472,0.0,0.0,1257.856,1581.3470000000002,2383.301,2383.301,114.655,167.958,45.62,,159.58700000000002,0.0,,667.1,0.0,142.11,0.0,0.0,119.54299999999999,33.687,,242.03799999999998,27.719,-207.96400000000003,,0.0,-0.344,,45.62,,36.211999999999996,
4839,1994/9/30,FORD MOTOR CO,,1994/10/27,1994.5,1994.5,345370860,37996,F,3711,48126,11,USA,146274.0,214819.0,194834.0,30622.0,30622.0,24619.0,,6003.0,3650.0,1124.0,3900.0,,,14786.0,-26695.0,12312.0,375.0,0.0,15423.0,10303.0,,,6394.0,,126289.0,,,15957.0,128534.0,19985.0,19985.0,1124.0,,2353.0,,7091.0,,1964.0,25989.0,35811.0,,0.0,0.0,1018.0,27.75,,3219.0,-7150.0,2195.0,81.0,0.0,4061.0,3106.0,,,2356.0,
